,#id,lon,lat,name,elevation,usaf-id,wban-id
392,2000,19.517,48.117,SZECSENY,153.0,127560,99999
393,2002,23.116999999999997,60.367,SALO KARKKA,2.0,27560,99999
394,2003,8.933,46.467,ACQUAROSSA-COMPROVASCO,552.0,67560,99999
395,2026,165.983,55.2,OSTROV BERINGA,18.0,326180,99999
396,2027,13.067,56.95,TORUP,130.0,26180,99999
397,2031,46.733000000000004,48.217,VERHNIJ BASKUNCHAK,34.0,345790,99999
398,2039,-22.666999999999998,66.1,AEDEY,5.0,40170,99999
399,2045,16.886,51.103,STRACHOWICE,123.1,124240,99999
400,2047,22.25,52.181000000000004,SIEDLCE,155.0,123850,99999
401,2049,16.217,47.833,WIENER NEUSTADT,285.0,111820,99999
402,2073,15.15,45.567,CRNOMELJ,157.0,141200,99999
403,2076,17.533,54.75,LEBA,6.0,121200,99999
404,2077,10.331,55.477,ODENSE,17.1,61200,99999
405,2082,22.5,58.217,KURESSAARE,4.0,261161,99999
406,2083,-102.26899999999999,48.788999999999994,LIMA (BOWBELLS),601.1,721023,99999
407,2086,22.45,68.45,KARESUANDO,330.0,20810,99999
408,2089,9.267000000000001,45.467,MILANO/LINATE,108.0,160810,99999
409,2093,8.083,55.55,BLAAVANDSHUK,18.0,60810,99999
410,2096,-113.69,61.181000000000004,FORT RESOLUTION,160.3,710633,99999
411,2103,9.958,49.391999999999996,NIEDERSTETTEN,468.2,107430,99999
412,2104,42.483000000000004,47.15,ZIMOVNIKI,72.0,347430,99999
413,2109,-1.8,51.2,LARKHILL,133.0,37430,99999
414,2110,-72.98,57.92,RIVIERE AUX FEUILLES,171.0,717430,99999
415,2119,6.95,47.433,FAHY-BONCOURT,597.0,66160,99999
416,2123,76.01899999999999,55.2,TATARSK,112.0,296050,99999
417,2125,170.417,64.683,MARKOVO,26.0,255510,99999
418,2127,32.667,49.083,CHYHYRYN,124.0,336050,99999
419,2129,-123.48299999999999,49.516999999999996,PORT MELLON,123.0,716050,99999
420,2131,7.067,47.133,CHASSERAL,1631.0,66050,99999
421,2134,-124.917,49.317,PORT ALBERNI (AUT)  BC,76.0,714750,99999
422,2135,-104.667,50.433,REGINA RCS  SASK,577.0,715140,99999
423,2142,19.785,50.078,BALICE,241.1,125660,99999
424,2145,92.28299999999999,55.933,SHUMIHA,274.5,295660,99999
425,2147,-114.72,53.43,TOMAHAWK AGDM,814.0,715660,99999
426,2150,-0.083,51.3,KENLEY AIRFIELD,170.0,37810,99999
427,2158,82.75,55.3,KOLYVAN',137.0,296310,99999
428,2160,-66.65,49.1,CAP CHAT  QUE,5.0,714280,99999
429,2164,84.51700000000001,49.2,ULKEN NARYN,401.0,364280,99999
430,2169,14.283,48.3,LINZ/STADT,263.0,110600,99999
431,2170,-116.06700000000001,52.467,NORDEGG CS  ALTA,1362.0,710600,99999
432,2178,-71.967,46.683,DESCHAMBAULT CS  QUE,61.0,713890,99999
433,2179,15.617,48.183,ST POELTEN LANDHAUS,273.0,113890,99999
434,2181,160.833,56.317,KLJUCHI,29.0,323890,99999
435,2193,95.78299999999999,49.65,GANDAN HURYEE,1421.0,442210,99999
436,2197,15.117,46.483000000000004,SLOVENJ GRADEC,444.0,140210,99999
437,2198,79.183,52.25,KLJUCI,142.0,360210,99999
438,2204,-87.93,52.2,LANSDOWNE HOUSE LWIS,254.0,716971,99999
439,2209,-61.05,46.55,GRAND ETANG,13.0,715971,99999
440,2225,17.117,50.183,SERAK,1327.5,117300,99999
441,2235,40.117,53.717,RJAZSK,127.0,278350,99999
442,2240,145.6,63.833,DELYANKIR,800.9,246910,99999
443,2245,-68.2,49.133,BAIE COMEAU,21.6,716910,99999
444,2270,36.317,48.9,LOZOVA,177.0,344090,99999
445,2274,-101.367,51.183,ROBLIN  MAN,540.0,715530,99999
446,2275,89.55,56.217,BOGOTOL,290.0,295530,99999
447,2287,-5.686,55.437,CAMPBELTOWN,12.8,31394,99999
448,2300,27.183000000000003,68.083,SODANKYLA VUOTSO,248.8,28160,99999
449,2302,19.217,66.317,TJAKAAPE,582.0,21410,99999
450,2307,25.666999999999998,49.533,TERNOPIL',329.0,334150,99999
451,2310,-62.683,45.766999999999996,CARIBOU POINT (AUT)  NS,2.0,714150,99999
452,2311,5.638,58.876999999999995,SOLA,8.8,14150,99999
453,2314,-65.73899999999999,47.63,BATHURST,58.8,715740,99999
454,2320,33.983000000000004,50.367,HADIACH,154.0,333760,99999
455,2323,9.6,60.383,GULSVIK II,142.0,13760,99999
456,2324,88.367,66.933,SVETLOGORSK,100.8,233760,99999
457,2339,-112.867,53.683,ELK ISLAND NAT PARK  ALTA,713.7,712380,99999
458,2340,25.816999999999997,45.867,SFANTU GHEORGHE GOVASNA,526.0,152380,99999
459,2341,9.283,62.117,FOKSTUA II,974.0,12380,99999
460,2344,-1.867,55.016999999999996,ALBEMARLE,146.0,32380,99999
461,2348,25.383000000000003,57.9,RUJIENA,12.0,262380,99999
462,2349,23.533,68.75,SIHCCAJAVRI,382.0,11990,99999
463,2350,20.6,46.067,SANNICOLAU MARE,86.2,151990,99999
464,2351,49.567,58.567,KIROV,158.0,271990,99999
465,2353,-128.817,60.117,WATSON LAKE (AUT)  YT,690.0,711990,99999
466,2359,-140.86700000000002,62.417,BEAVER CREEK ARPT,649.0,719675,99999
467,2373,54.75,52.933,SARLYK,190.0,289160,99999
468,2383,65.717,59.617,LEUSI,72.0,280640,99999
469,2394,2.2,61.533,SNORRE B  OIL PLATFORM,90.0,10879,99999
470,2400,11.6,55.733000000000004,HOLBAEK,13.0,61560,99999
471,2418,18.2,50.05,RACIBORZ,206.0,125400,99999
472,2419,158.454,53.168,YELIZOVO,39.9,325400,99999
473,2420,12.2,58.6,KROPPEFJALL-GRANAN,174.0,25400,99999
474,2430,-2.8089999999999997,54.938,CARLISLE,57.9,32220,99999
475,2435,19.898,60.122,MARIEHAMN,5.2,29700,99999
476,2436,19.749000000000002,46.918,KECSKEMET,114.6,129700,99999
477,2438,30.35,62.233000000000004,TOHMAJARVI KEMIE,90.0,28320,99999
478,2443,16.867,54.583,USTKA,11.0,121150,99999
479,2445,15.232999999999999,46.233000000000004,CELJE,243.6,140230,99999
480,2448,35.867,56.883,TVER',137.0,274020,99999
481,2451,-54.8,49.683,TWILLINGATE (AUT)  NFLD,92.0,714020,99999
482,2457,-68.32,47.42,EDMUNSTON,154.0,715900,99999
483,2458,-103.8,49.7,WEYBURN  SASK,589.0,714520,99999
484,2460,12.9,47.4,MARIA ALM,792.0,111370,99999
485,2461,31.1,70.367,VARDO,15.0,10980,99999
486,2466,45.367,50.067,KAMYSIN,119.0,343630,99999
487,2471,92.26700000000001,57.633,PIROVSKOE,179.0,293630,99999
488,2485,38.683,58.1,RYBINSK,105.0,272250,99999
489,2486,56.021,57.915,BOLSHOYE SAVINO,123.1,282250,99999
490,2487,98.2,48.733000000000004,TOSONTSENGEL,1723.0,442250,99999
491,2488,-2.6830000000000003,54.5,SHAP,255.0,32250,99999
492,2493,93.03299999999999,60.367,SEVERO-ENISEJSK,511.0,239860,99999
493,2506,41.8,53.45,MORSANSK,142.0,278480,99999
494,2516,16.25,47.85,WIENER NEUSTADT,272.0,110165,99999
495,2537,10.229,57.504,SINDAL,28.0,60340,99999
496,2541,81.217,51.576,RUBCOVSK,219.0,360340,99999
497,2544,18.517,54.567,OKSYWIE,70.0,121420,99999
498,2545,-116.333,58.167,LA CRETE AGCM,323.0,715420,99999
499,2551,6.65,60.317,ULLENSVANG,12.0,13420,99999
500,2559,-21.783,64.35,GRUNDARTANGI,5.0,41260,99999
501,2562,27.933000000000003,49.567,KHMELNYK,284.0,334390,99999
502,2563,15.0,61.667,HAMRA,455.0,23290,99999
503,2565,-1.217,50.8,SOLENT,13.0,38740,99999
504,2570,-6.869,56.498999999999995,TIREE,11.6,31000,99999
505,2575,24.467,58.417,PARNU,47.0,260381,99999
506,2582,44.45,64.017,KARPOGORY,65.1,226710,99999
507,2587,46.333,55.183,PORETSKOE,136.0,276750,99999
508,2588,27.833000000000002,58.733000000000004,GDOV,40.0,261570,99999
509,2590,-139.128,64.043,DAWSON CITY,370.3,719660,99999
510,2591,-66.8,54.8,SCHEFFERVILLE A,520.9,718280,99999
511,2593,-113.383,49.783,FORT MACLEOD AGCM,978.0,717890,99999
512,2597,11.85,47.167,MAYRHOFEN,633.0,113300,99999
513,2601,-113.28299999999999,49.2,CARDSTON  ALTA,1136.0,711530,99999
514,2602,13.367,47.85,MONDSEE,491.0,111530,99999
515,2603,-112.53299999999999,49.283,MILK RIVER RIDGE RESEVOIR,1305.0,710150,99999
516,2605,17.833,69.6,HEKKINGEN FYR,14.0,10150,99999
517,2607,100.98299999999999,51.683,MONDY,1304.0,308020,99999
518,2608,11.078,49.498999999999995,NURNBERG,318.8,107630,99999
519,2610,4.9319999999999995,51.567,GILZE RIJEN,14.9,63500,99999
520,2617,13.05,47.783,SALZBURG/FREISAAL,423.0,113500,99999
521,2626,-2.719,51.383,BRISTOL,189.6,37243,99999
522,2627,-1.382,54.206,TOPCLIFFE,28.0,32643,99999
523,2633,-3.167,54.617,KESWICK,81.0,32120,99999
524,2635,13.667,46.6,VILLACHERALPE,2160.0,112120,99999
525,2637,-71.133,47.317,FORET MONTMORENCY RCS  QUE,673.0,712120,99999
526,2638,4.15,52.917,HOORN-A HELIPAD OIL PLATFORM,41.0,62120,99999
527,2645,69.8,51.617,ZHALTYR,305.0,351730,99999
528,2646,24.683000000000003,51.217,KOVEL',174.0,331730,99999
529,2649,119.8,59.0,TYANYA,198.5,301730,99999
530,2650,21.066999999999997,65.667,ALVSBYN,43.0,21730,99999
531,2654,20.1,69.567,LYNGEN GJERDVASSBU,710.0,10350,99999
532,2663,93.23299999999999,52.8,OLEN' YA RECHKA,1398.5,299740,99999
533,2676,10.433,46.6,STA MARIA VAL MUESTAIR,1390.0,67960,99999
534,2685,38.516999999999996,52.633,ELEC,168.0,279280,99999
535,2703,125.883,48.05,KESHAN,237.0,506580,99999
536,2707,8.283999999999999,46.943999999999996,ALPNACH,445.0,66580,99999
537,2708,-1.0959999999999999,51.61600000000001,BENSON,68.9,36580,99999
538,2709,25.9,48.367,CHERNIVTSI,246.0,336580,99999
539,2716,25.3,46.3,ODORHEIUL SECUIESC,525.0,151680,99999
540,2720,108.01700000000001,61.266999999999996,ERBOGACEN,291.0,248170,99999
541,2731,33.25,49.05,SVITLOVODS'K,84.0,336140,99999
542,2734,-1.7830000000000001,52.65,NORTH DENES AIRPORT,2.0,34055,99999
543,2736,23.517,49.35,DROHOBYCH,276.0,333980,99999
544,2737,69.517,49.683,BARSHINO,349.0,353570,99999
545,2738,142.167,50.05,PIL'VO,4.0,320690,99999
546,2742,12.639000000000001,59.676,ARVIKA,72.2,24110,99999
547,2745,155.583,55.583,ICA,6.0,324110,99999
548,2748,22.95,54.133,SUWALKI,186.0,121950,99999
549,2751,-178.65,70.983,OSTROV VRANGELYA,4.0,219820,99999
550,2753,-114.15,50.7,BLACK DIAMOND,1156.0,719820,99999
551,2754,7.624,55.6,HORNS REV B HELIDECK,10.0,60170,99999
552,2758,-63.133,46.283,CHARLOTTETOWN,48.8,717060,99999
553,2759,-123.23,48.42,DISCOVERY ISLAND,15.0,710310,99999
554,2763,9.837,53.536,HAMBURG FINKENWERDER,6.7,101490,99999
555,2769,127.412,50.425,IGNATYEVO,194.5,313289,99999
556,2780,-130.9,69.6,LIVERPOOL BAY,102.0,719600,99999
557,2786,19.017,46.183,BAJA,113.0,129600,99999
558,2787,4.8,55.72,TYRA OST,43.0,60220,99999
559,2791,81.267,53.817,KAMEN'-NA-OBI,129.0,298220,99999
560,2792,-74.528,49.772,CHAPAIS,387.1,718220,99999
561,2796,17.683,47.717,GYOR,129.0,128220,99999
562,2806,-123.3,48.45,VICTORIA UNIVERSITY CS,60.0,717830,99999
563,2811,9.183,46.467,S BERNARDINO,1638.0,67830,99999
564,2814,58.217,57.35,SAMARY,244.0,283340,99999
565,2823,-19.617,65.7,BERGSTADIR,43.0,40530,99999
566,2837,86.21700000000001,55.25,KEMEROVO CGMS,148.0,296450,99999
567,2841,26.316999999999997,55.05,LYNTUPY,212.0,266450,99999
568,2842,7.882999999999999,47.433,RUENENBERG,610.0,66450,99999
569,2850,-119.333,76.233,MOULD BAY CS  NWT,2.0,719890,99999
570,2851,-128.65,66.233,FORT GOOD HOPE CS,82.0,714910,99999
571,2852,-119.43299999999999,49.033,OSOYOOS CS  BC,283.0,712150,99999
572,2853,-64.17,59.98,CAPE KAKKIVIAK,551.0,711760,99999
573,2854,-66.017,46.6,DOAKTOWN AUTO RCS,44.5,710380,99999
574,2860,129.483,63.516999999999996,BATAMAJ,79.0,246560,99999
575,2864,11.417,58.667,HUD,80.0,25070,99999
576,2870,-3.617,52.067,SENNYBRIDGE NO2,307.0,35070,99999
577,2871,-117.28299999999999,57.25,HAWK HILLS AGCM,455.0,715070,99999
578,2872,35.033,55.516999999999996,GAGARIN,194.0,275070,99999
579,2875,78.4,65.95,URENGOJ,23.7,234530,99999
580,2878,16.967,46.45,NAGYKANIZSA,141.0,129250,99999
581,2879,34.783,60.633,VINNICY,111.0,229250,99999
582,2880,-88.33,49.72,KATATOTA ISLAND,260.0,714680,99999
583,2881,12.0,60.183,KONGSVINGER,148.0,14680,99999
584,2884,127.45,50.25,AIHUI,166.0,504680,99999
585,2886,15.133,60.383,STORA SPANSBERGET,493.0,24680,99999
586,2891,16.033,49.733000000000004,SVRATOUCH,740.4,116830,99999
587,2892,-89.8,68.533,KUGAARUK CLIMATE,16.0,714070,99999
588,2894,8.305,47.092,EMMEN,426.7,66130,99999
589,2900,7.05,57.983000000000004,LINDESNES FYR,13.0,14360,99999
590,2901,-73.35,49.266999999999996,CHAMOUCHOUANE  QUE,304.0,715230,99999
591,2905,39.25,53.783,PAVELETS,209.0,278230,99999
592,2920,-120.51100000000001,49.468,PRINCETON,700.4,718864,99999
593,2923,-116.5,49.083,CRESTON CAMPBELL SCIENTIFIC,646.0,717700,99999
594,2924,140.3,49.0,SOVETSKAYA GAVAN,23.8,317700,99999
595,2927,8.911,46.004,LUGANO,278.9,67700,99999
596,2932,24.283,61.85,JUUPAJOKI HYYTIALA,153.0,27700,99999
597,2942,7.417000000000001,47.183,GRENCHEN,429.0,66320,99999
598,2947,134.63299999999998,49.933,KUR,283.0,316320,99999
599,2948,-101.06700000000001,56.85,LYNN LAKE RCS,354.0,716320,99999
600,2960,49.867,56.083,ARSK,157.0,275930,99999
601,2965,94.3,48.516999999999996,URGAMAL,1263.0,442190,99999
602,2976,66.333,51.883,ESIL',221.0,350670,99999
603,2977,18.95,57.917,FAROSUND-AR,13.0,25870,99999
604,2979,-107.15,50.95,LUCKY LAKE  SASK,665.0,714550,99999
605,2981,18.567,51.217,WIELUN,201.0,124550,99999
606,2986,113.617,55.467,UAKIT,1097.0,304550,99999
607,2987,4.6,50.1,DOURBES,233.0,64550,99999
608,3003,-63.467,45.417,DEBERT,38.0,713170,99999
609,3005,27.033,50.167,SHEPETIVKA,278.0,333170,99999
610,3008,22.533,45.283,TARCU,2186.0,153170,99999
611,3017,-110.867,53.333,VERMILLION AGDM  ALTA,623.0,712780,99999
612,3021,18.614,49.232,ZILINA,310.9,119276,99999
613,3025,6.267,52.433,HEINO AWS,5.0,62780,99999
614,3026,90.43299999999999,50.383,MUGUR-AKSY,1850.0,362780,99999
615,3028,-166.14700000000002,61.523999999999994,HOOPER BAY AIRPORT,5.5,702186,26651
616,3030,-160.341,61.536,KALSKAG AIRPORT,16.8,703052,26652
617,3034,-165.08700000000002,60.541000000000004,TOKSOOK BAY AIRPORT,18.0,703057,26653
618,3035,-161.319,61.775,RUSSIAN MISSION AIRPORT,15.5,703053,26654
619,3039,-162.921,68.028,RED DOG MINE 3 SSW,287.1,999999,26655
620,3048,20.05,49.467,NOWY TARG AIRPORT,628.0,126899,99999
621,3049,8.648,47.398999999999994,DUBENDORF,448.1,66099,99999
622,3057,-5.256,50.086000000000006,CULDROSE,81.4,38090,99999
623,3061,8.117,61.183,FILEFJELL,955.1,13640,99999
624,3063,24.233,68.0,KITTILA MATOROVA,340.0,28820,99999
625,3066,53.317,47.633,MAKAT,-22.0,356150,99999
626,3068,22.019000000000002,50.11,JASIONKA,205.7,125800,99999
627,3072,95.26700000000001,56.167,SOLYANKA,357.2,295800,99999
628,3073,-93.56700000000001,69.533,TALOYOAK A  NU,28.0,715800,99999
629,3078,-40.3,64.783,IKERMIIT,80.0,43730,99999
630,3081,36.417,45.4,KERCH,49.0,339830,99999
631,3086,132.183,46.317,BAOQING,83.0,508880,99999
632,3088,48.0,61.117,VILEGODSKOE,69.8,228890,99999
633,3090,-97.55,51.083,FISHER BRANCH (AUT)  MAN,253.0,714420,99999
634,3106,9.85,47.45,ALBERSCHWENDE,719.0,113010,99999
635,3110,123.9,53.467,DZALINDA,266.0,306950,99999
636,3113,125.23299999999999,49.167,NENJIANG,243.0,505570,99999
637,3116,-114.18299999999999,49.467,BEAVER MINES,1257.0,713040,99999
638,3117,35.233000000000004,49.85,KOLOMAK,180.0,343040,99999
639,3119,110.633,47.317,UNDERKHAAN,1033.0,443040,99999
640,3121,7.317,52.717,MEPPEN (MIL),26.0,103040,99999
641,3124,-89.26899999999999,45.931999999999995,EAGLE RIVER UNION AIRPORT,500.5,726504,54838
642,3125,4.683,61.567,YTTEROYANE FYR,25.0,13040,99999
643,3128,10.732999999999999,62.266999999999996,TYNSET-HANSMOEN,482.3,12650,99999
644,3129,-1.383,54.2,TOPCLIFFE,28.0,32650,99999
645,3130,91.46700000000001,46.117,BAITAG,1186.0,442650,99999
646,3135,18.55,63.65,HEMLING,183.0,22650,99999
647,3141,-23.25,66.167,BOLUNGARVIK,27.0,41270,99999
648,3142,35.033,68.0,LOVOZERO,162.0,221270,99999
649,3148,105.73299999999999,58.233000000000004,TOKMA,438.8,301270,99999
650,3150,29.85,70.067,VADSO,39.0,10880,99999
651,3151,-79.07,69.07,ROWLEY ISLAND,41.0,710880,99999
652,3152,26.616999999999997,51.283,SARNY,156.0,330880,99999
653,3153,143.2,59.367,OHOTSK,6.0,310880,99999
654,3156,10.267999999999999,45.431999999999995,GHEDI,101.5,160880,99999
655,3157,-111.73299999999999,53.183,VIKING AGCM,711.0,718880,99999
656,3162,75.45,53.35,ERTIS,94.0,298070,99999
657,3163,91.583,54.2,LEBYAZH'E,252.8,297680,99999
658,3167,30.05,63.317,LIEKSA LAMPELA,98.0,27960,99999
659,3180,141.683,45.417,WAKKANAI,11.7,474010,99999
660,3184,8.2,46.85,GISWIL,475.0,66570,99999
661,3187,11.783,46.3,ROLLE PASS,2006.0,160210,99999
662,3192,-110.43299999999999,58.967,EGG ISLAND  ALTA,215.0,714040,99999
663,3193,-0.433,53.867,LECONFIELD (AUT),6.0,33840,99999
664,3196,22.15,46.016999999999996,VARADIA DE MURES,157.0,152040,99999
665,3197,12.817,46.833,LIENZ,666.0,112040,99999
666,3198,-4.624,54.083,ISLE OF MAN,16.8,32040,99999
667,3199,24.267,45.65,BOITA,519.0,152770,99999
668,3202,-116.45,53.567,EDSON,926.0,711670,99999
669,3208,0.45,51.883,ANDREWSFIELD,87.0,36840,99999
670,3220,106.45,50.367,KJAHTA,797.0,309250,99999
671,3221,46.2,65.767,MOSEEVO,42.2,224810,99999
672,3222,12.714,58.426,SATENAS,55.2,25200,99999
673,3224,16.683,59.917,SALA,58.0,24810,99999
674,3228,-128.82299999999998,60.11600000000001,WATSON LAKE,687.3,719530,99999
675,3229,-117.3,49.483000000000004,NELSON  BC,534.9,717760,99999
676,3230,-123.7,49.45,SECHELT,86.0,716380,99999
677,3234,12.7,47.583,LOFER,629.0,111400,99999
678,3235,-99.95,49.917,BRANDON MUNI,409.3,711400,99999
679,3238,16.25,80.05,VERLEGENHUKEN,8.0,10020,99999
680,3265,114.01700000000001,57.817,MAMAKAN,249.0,302520,99999
681,3266,3.217,53.217,K13-A,30.0,62520,99999
682,3267,159.167,58.5,UST'-VOYAMPOLKA,7.0,322520,99999
683,3274,23.05,63.117,KAUHAVA KK UUNIMAANTIE,40.0,29140,99999
684,3279,56.516999999999996,60.4,CHERDYN',207.0,239140,99999
685,3281,-123.117,48.766999999999996,SATURNA / CAPMON CS,178.0,719140,99999
686,3309,24.166999999999998,63.817,TOHOLAMPI LAITALA,84.5,27370,99999
687,3316,-74.1,46.817,SAINT-MICHEL-DES-SAINTS,430.0,717370,99999
688,3328,16.083,48.883,KUCHAROVICE,338.7,116980,99999
689,3331,99.03299999999999,54.883,NIZNE-UDINSK,410.0,296980,99999
690,3333,82.367,48.75,KOKPEKTY,512.0,365350,99999
691,3338,76.75,55.3,CHANY,111.0,296020,99999
692,3340,14.95,66.5,HJARTASEN,251.0,11500,99999
693,3350,28.6,49.233000000000004,VINNYTSIA,298.0,335620,99999
694,3358,-150.65,66.817,PROSPECT CREEK AIRPORT,335.0,701748,99999
695,3359,20.337,67.822,KIRUNA,459.6,20440,99999
696,3362,-121.62700000000001,55.687,CHETWYND,609.6,710348,99999
697,3367,-82.46799999999999,49.413999999999994,KAPUSKASING,226.5,718310,99999
698,3370,-131.65,54.15,ROSE SPIT (AUT)  BC,7.0,714770,99999
699,3371,-112.167,52.117,HALKIRK AGCM,843.0,717920,99999
700,3375,111.96700000000001,49.567,KYRA,908.0,309490,99999
701,3379,122.53299999999999,52.967,MOHE,438.0,501360,99999
702,3380,8.658999999999999,53.768,NORDHOLZ,22.6,101360,99999
703,3382,16.183,47.516999999999996,KRUMBACH ID BUCKLIGEN WELT,545.0,113860,99999
704,3397,-24.517,65.5,BJARGTANGAR,36.0,41010,99999
705,3404,-115.117,53.15,VIOLET GROVE CS  ALTA,903.0,710620,99999
706,3405,137.667,59.766999999999996,YUGORENOK,383.7,310620,99999
707,3407,82.417,61.533,KORLIKI,71.0,238620,99999
708,3408,-1.8430000000000002,50.78,BOURNEMOUTH,11.6,38620,99999
709,3410,-3.967,57.817,TAIN RANGE (SAWS),4.0,30620,99999
710,3411,175.767,69.883,MYS BILLINGSA,3.0,250620,99999
711,3412,25.066999999999997,76.5,HOPEN ISLAND,10.0,10620,99999
712,3415,91.617,55.383,BALAHTA,321.0,296620,99999
713,3417,77.217,57.8,MAJSK,99.0,292090,99999
714,3419,80.033,55.85,KRESCHENKA,129.0,295240,99999
715,3420,96.05,56.683,ABAN,244.5,294850,99999
716,3426,55.383,57.717,OHANSK,163.0,283210,99999
717,3430,60.783,58.867,VERHOTUR'E,125.0,281440,99999
718,3432,60.867,62.433,NJAKSIMVOL',51.0,237240,99999
719,3433,80.467,54.333,KOCHKI,160.0,297240,99999
720,3434,-72.5,46.35,TROIS RIVIERES  QUE,6.0,717240,99999
721,3438,112.48299999999999,63.033,CHERNISHEVSKIJ,422.0,247240,99999
722,3440,7.4670000000000005,46.3,MONTANA,1508.0,67240,99999
723,3446,163.233,57.65,OZERNOY (MYS),9.1,323330,99999
724,3447,13.15,47.333,ST VEIT IM PONGAU,749.2,113450,99999
725,3453,9.067,47.033,GLARUS,517.5,66850,99999
726,3454,11.855,50.288999999999994,HOF PLAUEN,597.4,106850,99999
727,3475,124.833,63.95,HATYAYK-HOMO,76.5,246430,99999
728,3483,-119.333,56.067,SAVANNA AGCM,703.0,715470,99999
729,3486,37.415,55.973,SHEREMETYEVO,189.6,275155,99999
730,3491,-4.535,53.248000000000005,VALLEY,11.3,33020,99999
731,3494,32.983000000000004,60.983000000000004,OLONEC,12.0,229120,99999
732,3495,23.55,62.333,VIRRAT AIJANNEVA,139.5,27350,99999
733,3496,16.317,58.683,KOLMARDEN-STROMSFORS,155.0,25580,99999
734,3498,2.041,49.097,CORMEILLES EN VEXIN,99.1,74765,99999
735,3499,5.4,50.033,SAINT HUBERT,557.0,64765,99999
736,3501,31.8,68.6,PADUN,63.0,221060,99999
737,3505,15.883,47.867,GUTENSTEIN-MARIAHILFBERG,709.0,113780,99999
738,3506,-3.583,52.9,BALA,163.0,34090,99999
739,3508,-111.05,49.55,ETZICOM AGCM,845.0,714090,99999
740,3510,14.333,47.733000000000004,WINDISCHGARSTEN,614.0,113550,99999
741,3511,7.5,61.1,LAERDAL IV,5.0,13550,99999
742,3514,-53.117,48.667,BONAVISTA RCS,26.0,711780,99999
743,3515,24.95,49.433,BEREZHANY,304.0,334090,99999
744,3517,116.51700000000001,50.4,BORZYA,676.0,309650,99999
745,3527,-121.23299999999999,61.75,FORT SIMPSON CLIMATE  NWT,168.0,713650,99999
746,3530,66.35,56.683,JALTUROVOSK,61.0,284650,99999
747,3531,-2.55,55.05,SPADEADAM,325.0,31650,99999
748,3532,14.744000000000002,47.203,ZELTWEG,676.7,111650,99999
749,3533,24.233,46.367,TARNAVENI,524.0,151650,99999
750,3535,43.3,68.65,KANIN NOS,49.0,221650,99999
751,3556,-119.304,46.306000000000004,RICHLAND AIRPORT,120.1,727884,99999
752,3561,32.2,48.516999999999996,KIROVOHRAD,171.0,337110,99999
753,3563,56.2,62.7,TROICKO-PECHERSKOE,139.0,237110,99999
754,3566,119.867,73.0,UST' OLENEK,14.9,217110,99999
755,3581,16.288,56.68600000000001,KALMAR,5.2,26720,99999
756,3583,8.633,46.867,ALTDORF,451.0,66720,99999
757,3597,-124.059,69.361,PAULATUK,5.5,719485,99999
758,3607,-123.023,48.522,FRIDAY HARBOR AIRPORT,33.2,727985,94276
759,3608,-1.296,59.879,SUMBURGH,6.1,30030,99999
760,3612,33.266999999999996,49.617,VESELYI PODIL,96.0,334950,99999
761,3616,10.833,59.15,STROMTANGEN FYR,10.0,14950,99999
762,3617,-114.083,51.367,NEIR AGDM,1145.0,714950,99999
763,3622,-0.35100000000000003,53.574,HUMBERSIDE,36.9,33735,99999
764,3623,-123.33,48.42,VICTORIA HARBOUR,5.0,714735,99999
765,3624,-92.6,62.233000000000004,WHALE COVE AIRPORT,20.0,710735,99999
766,3632,113.96700000000001,70.133,DZALINDA,62.0,219080,99999
767,3633,-73.417,45.516999999999996,MONTREAL/ST HUBERT,27.4,713710,99999
768,3635,-114.43299999999999,53.083,BRETON PLOTS  ALTA,852.0,712330,99999
